the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,cd,nta2010,nta2020,council,schooldist,policeprct,ct2010,ct2020,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,latitude,longitude,xcoord,ycoord,datasouce,uid
0101000020E61000007BDD534F8A7352C0AA2FC6D9085A4440,0101000020110F000086F0EC9168575FC1B1BE459D3CF45241,ST. JOSEPH'S HOSPITAL,90-10,150 STREET,90-10 150 STREET,JAMAICA,11435,QUEENS,4,4206821,4096790059,412,QN61,QN1201,24,28,103,024000,024000,"SUPPORTED HOUSING-OMH, ASSERTIVE COMMUNITY TREATMENT-OMH, SUPPORTED SRO-OMH, RESPITE-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,ST. JOSEPH'S HOSPITAL,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.703395101,-73.8053167652,1038229.13501,195602.259316,moeo_socialservicesitelocations,47a0f5e575026f56347abeccc5334998
0101000020E61000000EDA1788867A52C0C291F8B375694440,0101000020110F000000856A0B46635FC16CDCB98D88055341,LANTERN COMMUNITY SERVICES INC,863,MELROSE AVENUE,863 MELROSE AVENUE,BRONX,10451,BRONX,2,2116638,2024070023,203,BX35,BX0301,17,07,42,014100,014100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,LANTERN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8239045105,-73.9144611586,1007924.19527,239459.389768,moeo_socialservicesitelocations,47ab7201365e35405b14a060226c754e
0101000020E6100000665B3596A67F52C04FA23471D85F4440,0101000020110F0000B457C8B3FA6B5FC11CC223BEBFFA5241,THE JERICHO PROJECT,245,WEST 29 STREET,245 WEST 29 STREET,NEW YORK,10001,MANHATTAN,1,1014282,1007790013,105,MN17,MN0501,3,02,14,009500,009500,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE JERICHO PROJECT,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7487927924,-73.9945426486,985762.111417,212082.109164,moeo_socialservicesitelocations,48325b4ef13675ee191d4f21888c7212
0101000020E6100000DCFCF4CBD47E52C06C4307CE385C4440,0101000020110F0000B4644F5A966A5FC13F220204B0F65241,THE DOOR-A CENTER OF ALTERNATIVES INC,133,PITT STREET,133 PITT STREET,NEW YORK,10002,MANHATTAN,1,1088482,1003450058,103,MN28,MN0302,2,01,7,002201,002201,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE DOOR-A CENTER OF ALTERNATIVES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7204835445,-73.9817380808,989312.124241,201768.641014,moeo_socialservicesitelocations,4875343e6117c328102ec98eec796706
0101000020E6100000CA5A0F4AE57852C08DF66F700B6C4440,0101000020110F00007F3C085181605FC15F6A355C6F085341,PHIPPS NEIGHBORHOODS INC,1950,PROSPECT AVENUE,1950 PROSPECT AVENUE,BRONX,10457,BRONX,2,2010058,2029560005,206,BX17,BX0602,17,12,48,036502,036502,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,PHIPPS NEIGHBORHOODS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.844099097,-73.8889947083,1014963.10155,246824.926037,moeo_socialservicesitelocations,490a1708d1ba4633a7d84a2456510c0f
0101000020E6100000E90C696B197052C07426D8F9784D4440,0101000020110F0000F51A094A90515FC18A53E17E2CE65241,JEWISH COMMUNITY COUNCIL OF THE ROCKAWAY PENINSULA INC,15-25,CENTRAL AVENUE,15-25 CENTRAL AVENUE,FAR ROCKAWAY,11691,QUEENS,4,4298051,4155450023,414,QN15,QN1401,31,27,101,103202,103202,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,JEWISH COMMUNITY COUNCIL OF THE ROCKAWAY PENINSULA INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.6052543927,-73.7515514879,1053237.81991,159884.724422,moeo_socialservicesitelocations,49c50cb89ee7b33c522d3258bc6a2e4b
0101000020E6100000BDDC1DFEDB7E52C0190F6DDFF1574440,0101000020110F0000B2586793A26A5FC195A41559E5F15241,"INSTITUTE FOR COMMUNITY LIVING, INC.",50,NEVINS STREET,50 NEVINS STREET,BROOKLYN,11217,BROOKLYN,3,3000556,3001727501,302,BK38,BK0202,33,15,84,004100,004100,"NY NY III SUPPORTED HOUSING-OMH, SUPPORTED HOUSING-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"INSTITUTE FOR COMMUNITY LIVING, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.687068871,-73.9821772849,989192.85571,189594.650786,moeo_socialservicesitelocations,4c20ce4261571377c5ad5b4de8bf64ee
0101000020E6100000F2E208EBA47A52C091420904C6554440,0101000020110F00005A28BBA879635FC184B058D976EF5241,VOLUNTEERS OF AMERICA GREATER NEW YORK INC,1381,EAST NEW YORK AVENUE,1381 EAST NEW YORK AVENUE,BROOKLYN,11212,BROOKLYN,3,3319475,3014720001,316,BK79,BK1601,41,23,73,036100,036100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,VOLUNTEERS OF AMERICA GREATER NEW YORK INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6701054619,-73.9163158025,1007464.42495,183424.978763,moeo_socialservicesitelocations,4c26b129503f8a4070d61d5084076e22
0101000020E61000002EB33C15F57452C0C3DC396AE8634440,0101000020110F000048EDCFC6D0595FC173C3C9E74DFF5241,WELLLIFE NETWORK INC.,142-02,20 AVENUE,142-02 20 AVENUE,WHITESTONE,11357,QUEENS,4,4099356,4041830075,407,QN23,QN0701,19,25,109,090700,090700,"SUPPORTED HOUSING-OMH, NON-MEDICAID CARE COORDINATION (OMH)-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,WELLLIFE NETWORK INC.,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7805302414,-73.827458677,1032034.57919,223692.122924,moeo_socialservicesitelocations,4cb79aa3b901683a8a17a3040ec94afe
0101000020E61000005FE13C6EA97552C06B3F8C9ADA624440,0101000020110F00002D7E811D035B5FC1AE21474D1FFE5241,CENTER FOR URBAN COMMUNITY SERVICES INC,130-30,28 AVENUE,130-30 28 AVENUE,FLUSHING,11354,QUEENS,4,4537931,4043270100,407,QN23,QN0701,19,25,109,090700,090700,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CENTER FOR URBAN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.772296256,-73.8384662243,1028991.62176,220686.397084,moeo_socialservicesitelocations,4ccb2a42d53e9320381b0a5ed1621355
0101000020E61000004D8FBE92328052C0E2CCBC8C8F5F4440,0101000020110F000041BDBE7BE86C5FC14DDDC2066EFA5241,WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING INC,443,WEST 22 STREET,443 WEST 22 STREET,NEW YORK,10011,MANHATTAN,1,1012681,1007200025,104,MN13,MN0401,3,02,10,009300,009300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7465682909,-74.0030867444,983394.702816,211271.619819,moeo_socialservicesitelocations,4e74b350ea3275169713cd1bbe76f6fc
0101000020E6100000CF047B776B7C52C0ED70E23F57584440,0101000020110F000080B073C17D665FC1EDBA5EE556F25241,SERVICES FOR THE UNDERSERVED INC,31,VAN BUREN STREET,31 VAN BUREN STREET,BROOKLYN,11221,BROOKLYN,3,3394968,3017910072,303,BK75,BK0301,36,16,79,026300,026300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,SERVICES FOR THE UNDERSERVED INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6901626448,-73.9440592485,999763.585641,190726.253704,moeo_socialservicesitelocations,4f6398c017203eb864466c12b4567451
0101000020E61000005128BD363D7952C0167C49BD666F4440,0101000020110F000002D049AA16615FC17613C445340C5341,"WEST END RESIDENCES HDFC, INC.",2808,JEROME AVENUE,2808 JEROME AVENUE,BRONX,10468,BRONX,2,2128677,2033180029,207,BX28,BX0702,14,10,52,040303,040303,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"WEST END RESIDENCES HDFC, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8703228576,-73.8943611949,1013466.77303,256377.407523,moeo_socialservicesitelocations,50b4f78558d20f4aec07ee63daaa26c5
0101000020E610000090285A4AAA7A52C0C81878AFB2684440,0101000020110F0000A2A0D8C882635FC1C498F0AFAD045341,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,402,EAST 152 STREET,402 EAST 152 STREET,BRONX,10455,BRONX,2,2001346,2023740035,201,BX34,BX0102,17,07,40,006700,006700,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.8179530465,-73.916643704,1007322.20567,237290.474629,moeo_socialservicesitelocations,50d4fcefe74526ef8de0b4494d0b8552
0101000020E61000008A61CD78F37552C0DB2E4D6C3E584440,0101000020110F000099ADBDE1805B5FC1CEF99D163BF25241,COMMON GROUND MANAGEMENT CORP,100-30,ATLANTIC AVENUE,100-30 ATLANTIC AVENUE,OZONE PARK,11416,QUEENS,4,4196974,4093760014,409,QN54,QN0904,28,27,102,011400,011400,DROP-IN CENTERS,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMON GROUND MANAGEMENT CORP,,,NYC Department of Social Services,NYCDSS,City,0,,40.6894050005,-73.8429853443,1027794.04943,190484.293667,moeo_socialservicesitelocations,51312f5377dbe00fff5ae96210094f08
0101000020E61000001B13A5E84A7C52C025820A0070664440,0101000020110F0000610CE57346665FC1F964955924025341,LANTERN COMMUNITY SERVICES INC,110,EAST 118 STREET,110 EAST 118 STREET,NEW YORK,10035,MANHATTAN,1,1089692,1016450070,111,MN34,MN1102,8,04,25,018200,018200,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,LANTERN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8002929733,-73.9420720679,1000288.13996,230850.60842,moeo_socialservicesitelocations,5191011611080b7132e09ad7efd1ba0e
0101000020E61000001A465E641A7A52C0396127FF5A684440,0101000020110F000055D4D25B8E625FC1C6FC0C484B045341,BRONXWORKS INC,630,JACKSON AVENUE,630 JACKSON AVENUE,BRONX,10455,BRONX,2,2004558,2026430001,201,BX34,BX0102,8,07,40,007300,007300,RAPID RE-HOUSING,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,BRONXWORKS INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.8152769987,-73.9078608443,1009754.23983,236317.929943,moeo_socialservicesitelocations,53ec0871a9e8d78ede11944a5e07b5c6
0101000020E6100000734960EA1F7952C09ECFA389536D4440,0101000020110F00000DDB2AE6E4605FC13E890ABDDF095341,THE BRIDGE INC,2265,BATHGATE AVENUE,2265 BATHGATE AVENUE,BRONX,10457,BRONX,2,2127588,2030500076,206,BX01,BX0603,15,10,48,038500,038500,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE BRIDGE INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8541118669,-73.8925729699,1013968.58971,250471.720866,moeo_socialservicesitelocations,5444e4f0b6f3cce5142c90fbc6512092
0101000020E6100000F22EC3BCC77B52C0C54FFE6321544440,0101000020110F000016DC15A567655FC1CB3F6EE69FED5241,WELLLIFE NETWORK INC.,,,,BROOKLYN,11203,BROOKLYN,3,0,3046170001,309,BK60,BK0902,41,18,71,080800,080800,"SUPPORTED HOUSING-OMH, NON-MEDICAID CARE COORDINATION (OMH)-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,WELLLIFE NETWORK INC.,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.657269,-73.934066,1002543.95043,178744.090972,moeo_socialservicesitelocations,56bcea0984703a18d3fd9809b8ad1332
0101000020E6100000BE546EABAB7952C0797E601F5C6B4440,0101000020110F000022641849D2615FC1E45E0E8BAA075341,LANTERN COMMUNITY SERVICES INC,3859,THIRD AVENUE,3859 THIRD AVENUE,BRONX,10457,BRONX,2,2124395,2029190043,203,BX01,BX0302,16,09,42,016700,016700,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,LANTERN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8387488579,-73.9011028838,1011615.19665,244871.620984,moeo_socialservicesitelocations,574732baa966bee08e3222b78657700d
0101000020E61000006FFEC2D7C57952C0E8700007B16C4440,0101000020110F000064FF47BEFE615FC1AD382C4529095341,POSTGRADUATE CENTER FOR MENTAL HEALTH,304,ECHO PLACE,304 ECHO PLACE,BRONX,10457,BRONX,2,2127530,2028140008,205,BX41,BX0502,15,09,46,038100,038100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,POSTGRADUATE CENTER FOR MENTAL HEALTH,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.849152446,-73.902700368,1011168.95682,248661.542103,moeo_socialservicesitelocations,57eb50ee866ca045674473179fa26c52
0101000020E6100000F2B68F31FA7852C074F0BC8EC66E4440,0101000020110F0000048818D3A4605FC189E6E55F800B5341,POSTGRADUATE CENTER FOR MENTAL HEALTH,2681,MARION AVENUE,2681 MARION AVENUE,BRONX,10458,BRONX,2,2128449,2032870094,207,BX05,BX0702,15,10,52,040502,040502,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,POSTGRADUATE CENTER FOR MENTAL HEALTH,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8654344963,-73.8902706059,1014600.3473,254597.778295,moeo_socialservicesitelocations,589fc496daf23885abff7496bbf7c140
0101000020E610000081DDBF4D437E52C079565624E7584440,0101000020110F0000BFEEE0379F695FC1495AB012F8F25241,"BROOKLYN COMMUNITY HOUSING & SERVICES,INC.",105,CARLTON AVENUE,105 CARLTON AVENUE,BROOKLYN,11205,BROOKLYN,3,3257033,3020440013,302,BK68,BK0203,35,13,88,018501,018501,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"BROOKLYN COMMUNITY HOUSING & SERVICES,INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6945538923,-73.9728578926,991776.60068,192322.326682,moeo_socialservicesitelocations,597d27b451c3b0513ebad50ee416c675
0101000020E61000005D5F105CA17C52C0139E2EFA60654440,0101000020110F0000B950564CD9665FC10C320E4CF4005341,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,125,EAST 105 STREET,125 EAST 105 STREET,NEW YORK,10029,MANHATTAN,1,1081384,1016330010,111,MN33,MN1101,8,04,23,017200,017200,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.7920220116,-73.94734861,998829.068577,227836.288183,moeo_socialservicesitelocations,59f48971647aced1f2c37bbaf6b9bb8f
0101000020E6100000807C63DC247A52C057998F33E7564440,0101000020110F0000449A1B24A0625FC16C1F7DAFBAF05241,SERVICES FOR THE UNDERSERVED INC,84,MOTHER GASTON BOULEVARD,84 MOTHER GASTON BOULEVARD,BROOKLYN,11233,BROOKLYN,3,3394962,3015420037,316,BK79,BK1601,37,23,73,036900,036900,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,SERVICES FOR THE UNDERSERVED INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6789307075,-73.9084998103,1009629.2619,186642.434324,moeo_socialservicesitelocations,5c44fa925667d73da05dfe65026585dc
0101000020E61000006F5111762B7A52C04E149DB085694440,0101000020110F0000879B325AAB625FC15E0F157F9A055341,COMMUNITY ACCESS INC,3251,THIRD AVENUE,3251 THIRD AVENUE,BRONX,10456,BRONX,2,2001229,2023680043,203,BX35,BX0301,17,08,42,018500,018501,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMUNITY ACCESS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8243923919,-73.9089026612,1009462.40988,239638.693688,moeo_socialservicesitelocations,5c7f12955e1743a5bbcb6e13c99b9040
0101000020E61000006BFEB6C5398452C09E83944E834E4440,0101000020110F00004FD32D14C0735FC1C740A37256E75241,ST. JOSEPH'S HOSPITAL,1216,BAY STREET,1216 BAY STREET,STATEN ISLAND,10305,STATEN ISLAND,5,5111279,5028540026,501,SI37,SI0103,49,31,120,000800,000800,"SUPPORTED HOUSING-OMH, ASSERTIVE COMMUNITY TREATMENT-OMH, SUPPORTED SRO-OMH, RESPITE-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,ST. JOSEPH'S HOSPITAL,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6133821698,-74.0660261426,965918.432042,162754.959509,moeo_socialservicesitelocations,5fe57c6fa1025eaa78a3522971b6b332
0101000020E6100000328E8389EA7B52C04ED299C28E594440,0101000020110F00007C077FC1A2655FC12586D8D6B3F35241,RISEBORO COMMUNITY PARTNERSHIP INC,90,BEAVER STREET,90 BEAVER STREET,BROOKLYN,11206,BROOKLYN,3,0,3031370001,304,BK78,BK0401,34,14,83,038900,038900,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,RISEBORO COMMUNITY PARTNERSHIP INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.6996691947,-73.9361900122,1001943.37246,194191.261082,moeo_socialservicesitelocations,505d85dda5f9f5ad43fa40e835bb8c1a
0101000020E6100000DC69D13A197052C0DC7CF8E1384D4440,0101000020110F000056217FF78F515FC1668F4DCCE4E55241,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,18-47,MOTT AVENUE,18-47 MOTT AVENUE,FAR ROCKAWAY,11691,QUEENS,4,4298245,4155600017,414,QN15,QN1401,31,27,101,101001,101003,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.6032984225,-73.7515399023,1053243.05817,159172.126035,moeo_socialservicesitelocations,540e73ed51e0e7ea1527b65d16149b8a
0101000020E610000066089456937952C03B632B43BB6C4440,0101000020110F00004B1AC3F4A8615FC1015205C334095341,COMMON GROUND MANAGEMENT CORP,411,EAST 178 STREET,411 EAST 178 STREET,BRONX,10457,BRONX,2,2127101,2030280003,206,BX41,BX0502,15,10,48,037900,037900,"NY NY III SUPPORTED HOUSING-OASAS, SUPPORTED HOUSING-OASAS",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMON GROUND MANAGEMENT CORP,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8494647946,-73.8996178099,1012021.64785,248776.30476,moeo_socialservicesitelocations,6141c674d14330ffca462a6792c120c5
0101000020E6100000CB542C9AB47C52C027F95BE850674440,0101000020110F0000FE51D4FBF9665FC1A1332DB220035341,WEST SIDE FEDERATION FOR SR & SUPPORTIVE HOUSING INC,152,WEST 123 STREET,152 WEST 123 STREET,NEW YORK,10027,MANHATTAN,1,1057771,1019070155,110,MN11,MN1001,9,05,28,022200,022200,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,WEST SIDE FEDERATION FOR SR & SUPPORTIVE HOUSING INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.807156606,-73.9485230859,998500.618121,233350.155541,moeo_socialservicesitelocations,6307848793fa49425aaee0507db0e66c
0101000020E6100000B72ACAA2927D52C01DA8949C5A5A4440,0101000020110F0000341C562173685FC12DDEA63698F45241,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,157,WILSON STREET,157 WILSON STREET,BROOKLYN,11211,BROOKLYN,3,3059906,3021770001,301,BK72,BK0103,33,14,90,053500,053500,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.7058902479,-73.9620749447,994764.961285,196453.608462,moeo_socialservicesitelocations,63bbbe8425ae4d31a7249b5ec288e7f4
0101000020E610000021C03BE6D27952C0B4A8C26B1E564440,0101000020110F0000A447CEEB14625FC1AC35B0D7D9EF5241,"WOMEN IN NEED, INC.",91,JUNIUS STREET,91 JUNIUS STREET,BROOKLYN,11212,BROOKLYN,3,3425596,3036967501,316,BK81,BK1602,37,19,73,090800,090800,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"WOMEN IN NEED, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6728033736,-73.903497275,1011019.26592,184411.561436,moeo_socialservicesitelocations,66fe8be29ebace83cac42ab3162a593e
0101000020E610000071E7FCCC817752C0C24778FD126A4440,0101000020110F0000C671C27B255E5FC1FD2BF81639065341,VOLUNTEERS OF AMERICA GREATER NEW YORK INC,1150,COMMONWEALTH AVENUE,1150 COMMONWEALTH AVENUE,BRONX,10472,BRONX,2,2088552,2037520013,209,BX55,BX0901,18,12,43,007000,007000,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,VOLUNTEERS OF AMERICA GREATER NEW YORK INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8287045328,-73.8672974082,1020974.83398,241224.471826,moeo_socialservicesitelocations,670d201221da5f28b969d508b96195ad
0101000020E61000007BF37FCE817C52C00A4ED85136694440,0101000020110F00002119C8B3A3665FC1E102C06A41055341,PROJECT RENEWAL INC,646,ST NICHOLAS AVENUE,646 ST NICHOLAS AVENUE,NEW YORK,10030,MANHATTAN,1,1087444,1020510025,109,MN04,MN0903,9,05,30,022700,022700,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,PROJECT RENEWAL INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8219702058,-73.9454227686,999355.532103,238747.799085,moeo_socialservicesitelocations,685dcf4501edc0a36ab06a92a1eb11a2
0101000020E6100000EF636D856C7C52C04DF96CEDC6674440,0101000020110F0000D0D0FB8B7F665FC1B321E41FA5035341,WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING INC,109,WEST 129 STREET,109 WEST 129 STREET,NEW YORK,10027,MANHATTAN,1,1057985,1019140026,110,MN03,MN1002,9,05,32,022400,022400,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8107582836,-73.9441236086,999717.710813,234663.120557,moeo_socialservicesitelocations,68a9a2b54d9291d01b4bf246e35608b1
0101000020E6100000E1595CD9257052C0A971B247784D4440,0101000020110F00007504E666A5515FC1490498B72BE65241,SHELTERING ARMS CHILDREN AND FAMILY SERVICES INC,16-00,CENTRAL AVENUE,16-00 CENTRAL AVENUE,FAR ROCKAWAY,11691,QUEENS,4,4297967,4155370147,414,QN15,QN1401,31,27,101,103202,103202,DROP-IN CENTER,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,SHELTERING ARMS CHILDREN AND FAMILY SERVICES INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.6052331563,-73.7523101234,1053027.18861,159876.390923,moeo_socialservicesitelocations,691ec319555df8c656701c3784150264
0101000020E61000004C8EEB8BD57C52C0996F91247F534440,0101000020110F00004CB465F131675FC1EAFFE443EAEC5241,C C M S,226,LINDEN BOULEVARD,226 LINDEN BOULEVARD,BROOKLYN,11226,BROOKLYN,3,3413702,3050880030,317,BK60,BK1701,40,17,67,082000,082000,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,C C M S,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.652317592,-73.9505338473,997975.825039,176937.146286,moeo_socialservicesitelocations,6b261005efe85121accfed1a1410ff68
